"order_id","order_date","product_id","subtotal","discount","total","payment","purchase_status","discount_abs","is_confirmed","delivery_id","delivery_service","freight_price","delivery_forecast","delivery_date","delivery_status","delivery_lead_time","delivery_delay","estimated_lead_time","is_late","freight_share","is_cancelled","cancellation_by_payment","category","subcategory","product_price"
650,2025-05-06 04:19:00.000,P0012,174.90,0.0030,197.28,Boleto,Em Analise,0.524700,0,D00650,Standard,22.90,2025-04-16 23:58:59.000,2025-04-18 23:58:59.000,Entregue,0,2,0,1,0.11607866991078669911,0,Boleto - Em Analise,Eletrônicos,Áudio e Vídeo,769.90
651,2025-04-04 23:52:51.000,P0012,524.70,0.0350,529.24,PIX,Cancelado,18.364500,0,D00651,Standard,22.90,2025-04-28 11:02:08.000,2025-05-01 11:02:08.000,Entregue,27,3,24,1,0.04326959413498601769,1,PIX - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
652,2025-03-12 00:50:07.000,P0012,7196.04,0.1418,6198.54,Debito,Em Analise,1020.398472,0,D00652,Standard,22.90,2025-04-24 14:44:59.000,2025-04-24 14:44:59.000,A Caminho,43,0,43,0,0.00369441836303387572,0,Debito - Em Analise,Eletrônicos,Áudio e Vídeo,769.90
653,2025-03-11 03:47:42.000,P0012,3237.00,0.0578,3072.80,Credito,Confirmado,187.098600,1,D00653,Standard,22.90,2025-04-18 13:55:15.000,2025-04-23 13:55:15.000,Entregue,43,5,38,1,0.00745248633168445717,0,Credito - Confirmado,Eletrônicos,Áudio e Vídeo,769.90
654,2025-04-23 07:46:51.000,P0012,1798.00,0.1408,1577.83,Debito,Confirmado,253.158400,1,D00654,Scheduled,32.99,2025-05-01 13:42:02.000,2025-05-04 13:42:02.000,Trânsito,11,3,8,1,0.02090846288890438133,0,Debito - Confirmado,Eletrônicos,Áudio e Vídeo,769.90
655,2025-04-05 04:43:43.000,P0012,199.60,0.0411,224.39,Debito,Cancelado,8.203560,0,D00655,Scheduled,32.99,2025-04-28 21:03:56.000,2025-05-02 21:03:56.000,A Caminho,27,4,23,1,0.14702081197914345559,1,Debito - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
656,2025-03-13 13:41:35.000,P0012,99.80,0.0327,119.44,Boleto,Em Analise,3.263460,0,D00656,Standard,22.90,2025-05-09 07:53:37.000,2025-05-11 07:53:37.000,Entregue,59,2,57,1,0.19172806430006697924,0,Boleto - Em Analise,Eletrônicos,Áudio e Vídeo,769.90
657,2025-04-11 03:12:46.000,P0012,2847.00,0.0321,2778.51,Credito,Processando,91.388700,0,D00657,Standard,22.90,2025-04-15 22:56:01.000,2025-04-17 22:56:01.000,Trânsito,6,2,4,1,0.00824182745428305099,0,Credito - Processando,Eletrônicos,Áudio e Vídeo,769.90
658,2025-03-23 23:45:43.000,P0012,331.98,0.0128,350.63,Debito,Cancelado,4.249344,0,D00658,Standard,22.90,2025-05-02 17:01:09.000,2025-05-07 17:01:09.000,Entregue,45,5,40,1,0.06531101160767760888,1,Debito - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
659,2025-02-23 01:39:21.000,P0012,53.90,0.1345,79.64,Boleto,Em Analise,7.249550,0,D00659,Scheduled,32.99,2025-05-11 12:55:28.000,2025-05-14 12:55:28.000,Atrasado,80,3,77,1,0.41423907584128578604,0,Boleto - Em Analise,Eletrônicos,Áudio e Vídeo,769.90
660,2025-02-22 13:58:17.000,P0012,51.80,0.1470,67.09,Debito,Cancelado,7.614600,0,D00660,Standard,22.90,2025-04-19 19:58:22.000,2025-04-22 19:58:22.000,Entregue,59,3,56,1,0.34133253838127887912,1,Debito - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
661,2025-03-10 15:53:38.000,P0012,524.70,0.1432,482.55,Credito,Cancelado,75.137040,0,D00661,Scheduled,32.99,2025-05-03 01:33:04.000,2025-05-07 01:33:04.000,Entregue,58,4,54,1,0.06836597243808931717,1,Credito - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
662,2025-05-04 23:09:04.000,P0012,5937.30,0.1278,5201.41,Credito,Cancelado,758.786940,0,D00662,Standard,22.90,2025-05-04 19:58:44.000,2025-05-09 19:58:44.000,Trânsito,5,5,0,1,0.00440265235772607812,1,Credito - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
663,2025-03-02 09:04:10.000,P0012,769.90,0.1270,715.02,PIX,Em Analise,97.777300,0,D00663,Same-Day,42.90,2025-05-12 10:14:44.000,2025-05-12 10:14:44.000,Entregue,71,0,71,0,0.05999832172526642611,0,PIX - Em Analise,Eletrônicos,Áudio e Vídeo,769.90
664,2025-05-02 12:37:57.000,P0012,3598.02,0.0992,3284.00,Boleto,Processando,356.923584,0,D00664,Same-Day,42.90,2025-04-28 12:31:24.000,2025-04-30 12:31:24.000,Trânsito,0,2,0,1,0.01306333739342265530,0,Boleto - Processando,Eletrônicos,Áudio e Vídeo,769.90
665,2025-02-28 09:04:09.000,P0012,1898.00,0.1239,1695.83,Credito,Em Analise,235.162200,0,D00665,Scheduled,32.99,2025-04-27 00:26:38.000,2025-05-02 00:26:38.000,Entregue,63,5,58,1,0.01945360089159880413,0,Credito - Em Analise,Eletrônicos,Áudio e Vídeo,769.90
667,2025-04-15 18:48:11.000,P0012,898.00,0.0582,888.64,Credito,Cancelado,52.263600,0,D00667,Same-Day,42.90,2025-04-12 22:36:39.000,2025-04-17 22:36:39.000,Atrasado,2,5,0,1,0.04827601728483975513,1,Credito - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
668,2025-04-04 06:01:45.000,P0012,1799.01,0.0961,1659.12,Boleto,Confirmado,172.884861,1,D00668,Scheduled,32.99,2025-04-19 09:22:16.000,2025-04-24 09:22:16.000,Entregue,20,5,15,1,0.01988403491007280968,0,Boleto - Confirmado,Eletrônicos,Áudio e Vídeo,769.90
669,2025-03-31 22:13:39.000,P0012,663.96,0.1312,599.75,Credito,Cancelado,87.111552,0,D00669,Standard,22.90,2025-04-26 09:57:13.000,2025-04-27 09:57:13.000,Atrasado,27,1,26,1,0.03818257607336390163,1,Credito - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
670,2025-04-27 13:18:18.000,P0012,2742.13,0.0991,2513.28,Debito,Confirmado,271.745083,1,D00670,Same-Day,42.90,2025-04-26 11:24:54.000,2025-04-27 11:24:54.000,Entregue,0,1,0,1,0.01706932773109243697,0,Debito - Confirmado,Eletrônicos,Áudio e Vídeo,769.90
676,2025-03-22 18:46:38.000,P0012,249.82,0.1390,248.09,Credito,Processando,34.724980,0,D00676,Scheduled,32.99,2025-04-24 01:09:48.000,2025-04-25 01:09:48.000,A Caminho,34,1,33,1,0.13297593615220282962,0,Credito - Processando,Eletrônicos,Áudio e Vídeo,769.90
677,2025-04-07 15:05:28.000,P0012,7916.40,0.0784,7328.74,Boleto,Confirmado,620.645760,1,D00677,Scheduled,32.99,2025-05-07 01:51:21.000,2025-05-12 01:51:21.000,Trânsito,35,5,30,1,0.00450145591193029088,0,Boleto - Confirmado,Eletrônicos,Áudio e Vídeo,769.90
678,2025-04-15 13:59:35.000,P0012,769.90,0.0965,738.50,PIX,Confirmado,74.295350,1,D00678,Same-Day,42.90,2025-04-23 21:03:08.000,2025-04-26 21:03:08.000,A Caminho,11,3,8,1,0.05809072444143534191,0,PIX - Confirmado,Eletrônicos,Áudio e Vídeo,769.90
679,2025-02-17 06:02:33.000,P0012,899.00,0.1317,803.50,Boleto,Processando,118.398300,0,D00679,Standard,22.90,2025-05-15 13:33:36.000,2025-05-16 13:33:36.000,A Caminho,88,1,87,1,0.02850031113876789048,0,Boleto - Processando,Eletrônicos,Áudio e Vídeo,769.90
680,2025-05-15 07:39:35.000,P0012,161.70,0.0614,194.67,PIX,Cancelado,9.928380,0,D00680,Same-Day,42.90,2025-05-05 15:59:49.000,2025-05-08 15:59:49.000,Trânsito,0,3,0,1,0.22037293881954076129,1,PIX - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
681,2025-05-06 02:28:30.000,P0012,3079.60,0.0628,2919.19,Boleto,Cancelado,193.398880,0,D00681,Scheduled,32.99,2025-04-21 12:42:58.000,2025-04-24 12:42:58.000,Atrasado,0,3,0,1,0.01130108009413570203,1,Boleto - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
682,2025-02-23 20:16:07.000,P0012,2309.70,0.0791,2149.90,Boleto,Processando,182.697270,0,D00682,Standard,22.90,2025-04-16 22:41:20.000,2025-04-17 22:41:20.000,Trânsito,53,1,52,1,0.01065165821666124006,0,Boleto - Processando,Eletrônicos,Áudio e Vídeo,769.90
684,2025-03-16 16:08:47.000,P0012,249.82,0.0745,264.20,Credito,Em Analise,18.611590,0,D00684,Scheduled,32.99,2025-04-13 08:56:20.000,2025-04-18 08:56:20.000,A Caminho,33,5,28,1,0.12486752460257380772,0,Credito - Em Analise,Eletrônicos,Áudio e Vídeo,769.90
685,2025-02-27 00:01:32.000,P0012,389.58,0.0437,395.46,Boleto,Em Analise,17.024646,0,D00685,Standard,22.90,2025-04-30 03:43:36.000,2025-05-04 03:43:36.000,Trânsito,66,4,62,1,0.05790724725635968240,0,Boleto - Em Analise,Eletrônicos,Áudio e Vídeo,769.90
686,2025-03-13 07:43:59.000,P0012,49.90,0.1392,65.85,Debito,Processando,6.946080,0,D00686,Standard,22.90,2025-04-24 07:39:44.000,2025-04-26 07:39:44.000,Entregue,44,2,42,1,0.34776006074411541382,0,Debito - Processando,Eletrônicos,Áudio e Vídeo,769.90
687,2025-03-20 17:38:04.000,P0012,99.80,0.0132,121.38,Credito,Cancelado,1.317360,0,D00687,Standard,22.90,2025-04-17 14:24:10.000,2025-04-21 14:24:10.000,A Caminho,32,4,28,1,0.18866370077442741803,1,Credito - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
688,2025-03-08 22:51:40.000,P0012,898.00,0.0689,859.03,PIX,Confirmado,61.872200,1,D00688,Standard,22.90,2025-04-14 11:12:04.000,2025-04-18 11:12:04.000,A Caminho,41,4,37,1,0.02665797469238559771,0,PIX - Confirmado,Eletrônicos,Áudio e Vídeo,769.90
689,2025-05-13 04:59:37.000,P0012,3958.20,0.1421,3428.73,PIX,Cancelado,562.460220,0,D00689,Scheduled,32.99,2025-05-03 16:10:55.000,2025-05-05 16:10:55.000,Atrasado,0,2,0,1,0.00962163833256045241,1,PIX - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
690,2025-04-23 23:04:21.000,P0012,389.58,0.1352,369.90,Credito,Processando,52.671216,0,D00690,Scheduled,32.99,2025-04-21 06:46:34.000,2025-04-21 06:46:34.000,Atrasado,0,0,0,0,0.08918626655852933225,0,Credito - Processando,Eletrônicos,Áudio e Vídeo,769.90
691,2025-03-22 07:16:27.000,P0012,2742.13,0.1052,2476.56,Boleto,Confirmado,288.472076,1,D00691,Standard,22.90,2025-05-10 18:34:36.000,2025-05-15 18:34:36.000,Trânsito,54,5,49,1,0.00924669703136608845,0,Boleto - Confirmado,Eletrônicos,Áudio e Vídeo,769.90
692,2025-05-07 13:55:24.000,P0012,3253.14,0.0884,3008.46,Credito,Processando,287.577576,0,D00692,Same-Day,42.90,2025-05-03 05:23:20.000,2025-05-03 05:23:20.000,Entregue,0,0,0,0,0.01425978739953331605,0,Credito - Processando,Eletrônicos,Áudio e Vídeo,769.90
693,2025-04-28 03:32:43.000,P0012,129.86,0.0421,157.38,Boleto,Processando,5.467106,0,D00693,Scheduled,32.99,2025-05-06 12:35:39.000,2025-05-06 12:35:39.000,Trânsito,8,0,8,0,0.20962002795780912441,0,Boleto - Processando,Eletrônicos,Áudio e Vídeo,769.90
694,2025-04-23 04:38:36.000,P0012,699.60,0.0550,704.02,Debito,Processando,38.478000,0,D00694,Same-Day,42.90,2025-04-15 01:55:38.000,2025-04-19 01:55:38.000,Trânsito,0,4,0,1,0.06093576887020255106,0,Debito - Processando,Eletrônicos,Áudio e Vídeo,769.90
695,2025-04-02 15:37:14.000,P0012,5484.26,0.0135,5453.12,Debito,Em Analise,74.037510,0,D00695,Same-Day,42.90,2025-04-24 10:23:27.000,2025-04-24 10:23:27.000,Trânsito,22,0,22,0,0.00786705592394812511,0,Debito - Em Analise,Eletrônicos,Áudio e Vídeo,769.90
696,2025-05-15 20:53:14.000,P0012,107.80,0.1179,117.99,PIX,Processando,12.709620,0,D00696,Standard,22.90,2025-05-11 16:18:45.000,2025-05-16 16:18:45.000,Trânsito,1,5,0,1,0.19408424442749385541,0,PIX - Processando,Eletrônicos,Áudio e Vídeo,769.90
697,2025-04-13 15:50:36.000,P0012,524.70,0.0486,522.10,Boleto,Cancelado,25.500420,0,D00697,Standard,22.90,2025-04-16 08:36:53.000,2025-04-18 08:36:53.000,A Caminho,5,2,3,1,0.04386132924727063781,1,Boleto - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
698,2025-04-12 03:03:44.000,P0012,1626.57,0.1002,1506.49,Credito,Cancelado,162.982314,0,D00698,Same-Day,42.90,2025-04-21 11:38:30.000,2025-04-23 11:38:30.000,Entregue,11,2,9,1,0.02847679042011563303,1,Credito - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
699,2025-04-05 01:54:44.000,P0012,1796.00,0.0536,1742.63,Credito,Processando,96.265600,0,D00699,Same-Day,42.90,2025-05-05 19:50:14.000,2025-05-08 19:50:14.000,Trânsito,33,3,30,1,0.02461796250494941554,0,Credito - Processando,Eletrônicos,Áudio e Vídeo,769.90
700,2025-03-09 14:42:22.000,P0012,4288.00,0.0696,4012.46,Boleto,Em Analise,298.444800,0,D00700,Standard,22.90,2025-05-10 01:03:28.000,2025-05-15 01:03:28.000,Atrasado,67,5,62,1,0.00570722200345922452,0,Boleto - Em Analise,Eletrônicos,Áudio e Vídeo,769.90
701,2025-04-09 01:08:32.000,P0012,51.80,0.0833,80.48,Debito,Processando,4.314940,0,D00701,Scheduled,32.99,2025-04-28 11:19:14.000,2025-04-29 11:19:14.000,Trânsito,20,1,19,1,0.40991550695825049702,0,Debito - Processando,Eletrônicos,Áudio e Vídeo,769.90
702,2025-03-02 18:57:41.000,P0012,17.90,0.1203,38.65,Credito,Cancelado,2.153370,0,D00702,Standard,22.90,2025-05-05 17:30:33.000,2025-05-08 17:30:33.000,Entregue,67,3,64,1,0.59249676584734799483,1,Credito - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
703,2025-03-16 22:22:19.000,P0012,3958.20,0.0317,3855.63,PIX,Em Analise,125.474940,0,D00703,Standard,22.90,2025-04-18 03:35:59.000,2025-04-19 03:35:59.000,Entregue,34,1,33,1,0.00593936658859900976,0,PIX - Em Analise,Eletrônicos,Áudio e Vídeo,769.90
704,2025-04-06 01:56:41.000,P0012,1286.97,0.0598,1243.00,PIX,Cancelado,76.960806,0,D00704,Scheduled,32.99,2025-04-24 20:48:05.000,2025-04-26 20:48:05.000,A Caminho,20,2,18,1,0.02654062751407884151,1,PIX - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
705,2025-02-26 21:07:45.000,P0012,389.58,0.0195,404.88,Boleto,Cancelado,7.596810,0,D00705,Standard,22.90,2025-05-03 03:55:04.000,2025-05-05 03:55:04.000,Atrasado,68,2,66,1,0.05655996838569452677,1,Boleto - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
706,2025-03-06 04:46:01.000,P0012,17.90,0.0114,60.60,PIX,Cancelado,0.204060,0,D00706,Same-Day,42.90,2025-05-07 05:10:50.000,2025-05-10 05:10:50.000,Atrasado,65,3,62,1,0.70792079207920792079,1,PIX - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
707,2025-05-15 21:32:14.000,P0012,4604.00,0.0907,4229.32,Debito,Em Analise,417.582800,0,D00707,Same-Day,42.90,2025-04-20 13:35:30.000,2025-04-25 13:35:30.000,A Caminho,0,5,0,1,0.01014347460111791021,0,Debito - Em Analise,Eletrônicos,Áudio e Vídeo,769.90
709,2025-05-16 03:24:43.000,P0012,103.60,0.0090,125.57,Boleto,Em Analise,0.932400,0,D00709,Standard,22.90,2025-05-09 00:30:46.000,2025-05-10 00:30:46.000,Entregue,0,1,0,1,0.18236840009556422712,0,Boleto - Em Analise,Eletrônicos,Áudio e Vídeo,769.90
710,2025-03-21 22:55:48.000,P0012,2158.00,0.1346,1900.52,Debito,Cancelado,290.466800,0,D00710,Scheduled,32.99,2025-05-13 13:03:01.000,2025-05-16 13:03:01.000,Entregue,56,3,53,1,0.01735840717277376718,1,Debito - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
712,2025-04-05 15:26:23.000,P0012,2847.00,0.0202,2812.39,Boleto,Cancelado,57.509400,0,D00712,Standard,22.90,2025-04-21 11:06:47.000,2025-04-24 11:06:47.000,A Caminho,19,3,16,1,0.00814254068603572051,1,Boleto - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
713,2025-04-02 11:18:16.000,P0012,124.91,0.0080,146.81,Boleto,Em Analise,0.999280,0,D00713,Standard,22.90,2025-04-25 00:31:00.000,2025-04-30 00:31:00.000,Trânsito,28,5,23,1,0.15598392480076289081,0,Boleto - Em Analise,Eletrônicos,Áudio e Vídeo,769.90
714,2025-03-31 01:11:16.000,P0012,2309.70,0.0180,2291.03,PIX,Processando,41.574600,0,D00714,Standard,22.90,2025-04-20 19:19:06.000,2025-04-22 19:19:06.000,Atrasado,22,2,20,1,0.00999550420553200962,0,PIX - Processando,Eletrônicos,Áudio e Vídeo,769.90
715,2025-03-22 04:45:49.000,P0012,769.90,0.0707,748.46,Debito,Em Analise,54.431930,0,D00715,Scheduled,32.99,2025-04-25 07:53:59.000,2025-04-26 07:53:59.000,Entregue,35,1,34,1,0.04407717179274777543,0,Debito - Em Analise,Eletrônicos,Áudio e Vídeo,769.90
716,2025-04-03 07:11:20.000,P0012,199.60,0.1003,202.48,Credito,Confirmado,20.019880,1,D00716,Standard,22.90,2025-04-20 14:30:50.000,2025-04-23 14:30:50.000,Trânsito,20,3,17,1,0.11309758988542078230,0,Credito - Confirmado,Eletrônicos,Áudio e Vídeo,769.90
717,2025-04-07 19:07:06.000,P0012,259.72,0.0962,277.63,Boleto,Confirmado,24.985064,1,D00717,Same-Day,42.90,2025-04-25 22:35:25.000,2025-04-30 22:35:25.000,A Caminho,23,5,18,1,0.15452220581349277816,0,Boleto - Confirmado,Eletrônicos,Áudio e Vídeo,769.90
719,2025-04-13 07:59:35.000,P0012,699.60,0.0950,666.13,Boleto,Processando,66.462000,0,D00719,Scheduled,32.99,2025-04-16 23:37:34.000,2025-04-19 23:37:34.000,Atrasado,6,3,3,1,0.04952486751835227358,0,Boleto - Processando,Eletrônicos,Áudio e Vídeo,769.90
720,2025-03-20 19:12:18.000,P0012,1626.57,0.0607,1570.74,Debito,Em Analise,98.732799,0,D00720,Same-Day,42.90,2025-04-26 21:06:24.000,2025-05-01 21:06:24.000,Atrasado,42,5,37,1,0.02731196760762443180,0,Debito - Em Analise,Eletrônicos,Áudio e Vídeo,769.90
721,2025-03-28 12:05:11.000,P0012,3598.02,0.0697,3380.23,Debito,Em Analise,250.781994,0,D00721,Scheduled,32.99,2025-04-19 09:42:23.000,2025-04-19 09:42:23.000,Atrasado,22,0,22,0,0.00975969090860681078,0,Debito - Em Analise,Eletrônicos,Áudio e Vídeo,769.90
722,2025-04-17 21:36:34.000,P0012,3596.00,0.1202,3206.66,Boleto,Cancelado,432.239200,0,D00722,Same-Day,42.90,2025-04-29 14:30:14.000,2025-05-03 14:30:14.000,A Caminho,16,4,12,1,0.01337840619211266551,1,Boleto - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
723,2025-04-06 23:35:45.000,P0012,4316.00,0.0499,4143.53,Credito,Confirmado,215.368400,1,D00723,Same-Day,42.90,2025-04-20 07:53:00.000,2025-04-23 07:53:00.000,Entregue,17,3,14,1,0.01035349086407000794,0,Credito - Confirmado,Eletrônicos,Áudio e Vídeo,769.90
724,2025-02-20 07:10:46.000,P0012,6506.28,0.0220,6406.04,Debito,Confirmado,143.138160,1,D00724,Same-Day,42.90,2025-05-04 13:47:04.000,2025-05-05 13:47:04.000,Entregue,74,1,73,1,0.00669680489038469944,0,Debito - Confirmado,Eletrônicos,Áudio e Vídeo,769.90
726,2025-03-26 02:07:46.000,P0012,129.86,0.0318,148.63,Boleto,Confirmado,4.129548,1,D00726,Standard,22.90,2025-05-09 01:00:52.000,2025-05-11 01:00:52.000,Trânsito,46,2,44,1,0.15407387472246518200,0,Boleto - Confirmado,Eletrônicos,Áudio e Vídeo,769.90
727,2025-03-20 07:00:44.000,P0012,2158.00,0.0441,2085.73,Debito,Em Analise,95.167800,0,D00727,Standard,22.90,2025-05-11 05:23:44.000,2025-05-15 05:23:44.000,Atrasado,56,4,52,1,0.01097936933351872006,0,Debito - Em Analise,Eletrônicos,Áudio e Vídeo,769.90
728,2025-02-21 01:42:21.000,P0012,3049.99,0.1060,2759.68,Credito,Processando,323.298940,0,D00728,Scheduled,32.99,2025-05-11 11:01:07.000,2025-05-16 11:01:07.000,A Caminho,84,5,79,1,0.01195428455473098330,0,Credito - Processando,Eletrônicos,Áudio e Vídeo,769.90
729,2025-03-15 16:35:50.000,P0012,51.80,0.1025,89.39,Debito,Em Analise,5.309500,0,D00729,Same-Day,42.90,2025-04-20 14:26:29.000,2025-04-24 14:26:29.000,Atrasado,40,4,36,1,0.47991945407763731961,0,Debito - Em Analise,Eletrônicos,Áudio e Vídeo,769.90
730,2025-03-11 06:38:41.000,P0012,199.60,0.1201,198.53,Credito,Confirmado,23.971960,1,D00730,Standard,22.90,2025-05-01 00:02:22.000,2025-05-01 00:02:22.000,Atrasado,51,0,51,0,0.11534780637686999446,0,Credito - Confirmado,Eletrônicos,Áudio e Vídeo,769.90
731,2025-05-10 21:00:00.000,P0012,199.60,0.0276,236.99,Debito,Confirmado,5.508960,1,D00731,Same-Day,42.90,2025-05-03 04:21:49.000,2025-05-05 04:21:49.000,A Caminho,0,2,0,1,0.18102029621503017005,0,Debito - Confirmado,Eletrônicos,Áudio e Vídeo,769.90
732,2025-05-10 20:27:11.000,P0012,1715.96,0.0528,1648.26,Debito,Processando,90.602688,0,D00732,Standard,22.90,2025-05-07 12:29:37.000,2025-05-07 12:29:37.000,Atrasado,0,0,0,0,0.01389343914188295536,0,Debito - Processando,Eletrônicos,Áudio e Vídeo,769.90
733,2025-03-08 21:43:09.000,P0012,1072.00,0.0189,1074.64,Debito,Cancelado,20.260800,0,D00733,Standard,22.90,2025-04-28 22:18:52.000,2025-04-30 22:18:52.000,Entregue,53,2,51,1,0.02130946177324499367,1,Debito - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
734,2025-05-07 18:26:11.000,P0012,389.58,0.0812,400.85,Boleto,Confirmado,31.633896,1,D00734,Same-Day,42.90,2025-04-29 17:49:23.000,2025-04-29 17:49:23.000,Trânsito,0,0,0,0,0.10702257702382437321,0,Boleto - Confirmado,Eletrônicos,Áudio e Vídeo,769.90
735,2025-04-18 06:37:24.000,P0012,1079.00,0.0439,1064.62,Credito,Processando,47.368100,0,D00735,Scheduled,32.99,2025-04-22 11:49:14.000,2025-04-24 11:49:14.000,Atrasado,6,2,4,1,0.03098758242377561947,0,Credito - Processando,Eletrônicos,Áudio e Vídeo,769.90
736,2025-03-22 08:11:33.000,P0012,149.70,0.1033,157.14,Credito,Confirmado,15.464010,1,D00736,Standard,22.90,2025-04-28 08:45:58.000,2025-04-28 08:45:58.000,Trânsito,37,0,37,0,0.14572992236222476772,0,Credito - Confirmado,Eletrônicos,Áudio e Vídeo,769.90
737,2025-04-21 19:58:13.000,P0012,71.60,0.0001,104.58,Boleto,Confirmado,0.007160,1,D00737,Scheduled,32.99,2025-05-01 21:23:23.000,2025-05-03 21:23:23.000,Trânsito,12,2,10,1,0.31545228533180340409,0,Boleto - Confirmado,Eletrônicos,Áudio e Vídeo,769.90
738,2025-02-19 19:53:06.000,P0012,374.73,0.0090,404.35,Credito,Em Analise,3.372570,0,D00738,Scheduled,32.99,2025-05-09 03:23:20.000,2025-05-11 03:23:20.000,A Caminho,81,2,79,1,0.08158773339928279955,0,Credito - Em Analise,Eletrônicos,Áudio e Vídeo,769.90
739,2025-04-28 08:57:20.000,P0012,215.60,0.0649,244.51,Credito,Confirmado,13.992440,1,D00739,Same-Day,42.90,2025-04-15 17:51:34.000,2025-04-19 17:51:34.000,A Caminho,0,4,0,1,0.17545294670974602266,0,Credito - Confirmado,Eletrônicos,Áudio e Vídeo,769.90
740,2025-03-05 11:07:13.000,P0012,499.64,0.1437,460.83,Credito,Em Analise,71.798268,0,D00740,Scheduled,32.99,2025-05-09 08:17:09.000,2025-05-11 08:17:09.000,Atrasado,67,2,65,1,0.07158822125295662175,0,Credito - Em Analise,Eletrônicos,Áudio e Vídeo,769.90
741,2025-05-01 22:09:25.000,P0012,2309.70,0.1336,2044.02,Debito,Confirmado,308.575920,1,D00741,Same-Day,42.90,2025-04-14 15:17:19.000,2025-04-19 15:17:19.000,A Caminho,0,5,0,1,0.02098805295447206974,0,Debito - Confirmado,Eletrônicos,Áudio e Vídeo,769.90
743,2025-05-06 06:46:23.000,P0012,4316.00,0.0625,4069.15,Credito,Confirmado,269.750000,1,D00743,Standard,22.90,2025-04-17 23:20:11.000,2025-04-19 23:20:11.000,A Caminho,0,2,0,1,0.00562771094700367399,0,Credito - Confirmado,Eletrônicos,Áudio e Vídeo,769.90
744,2025-02-18 14:47:48.000,P0012,1539.80,0.0070,1562.01,Credito,Confirmado,10.778600,1,D00744,Scheduled,32.99,2025-04-24 00:29:00.000,2025-04-27 00:29:00.000,Trânsito,68,3,65,1,0.02112022330202751583,0,Credito - Confirmado,Eletrônicos,Áudio e Vídeo,769.90
745,2025-05-08 02:07:39.000,P0012,3237.00,0.0459,3111.32,Debito,Cancelado,148.578300,0,D00745,Standard,22.90,2025-04-15 19:47:32.000,2025-04-20 19:47:32.000,Entregue,0,5,0,1,0.00736022009950760449,1,Debito - Cancelado,Eletrônicos,Áudio e Vídeo,769.90
746,2025-03-31 12:28:14.000,P0012,949.00,0.1014,885.76,Boleto,Processando,96.228600,0,D00746,Scheduled,32.99,2025-04-25 11:39:05.000,2025-04-25 11:39:05.000,Trânsito,25,0,25,0,0.03724485187861271676,0,Boleto - Processando,Eletrônicos,Áudio e Vídeo,769.90
752,2025-02-17 23:20:20.000,P0012,124.91,0.0137,166.10,Credito,Processando,1.711267,0,D00752,Same-Day,42.90,2025-05-09 08:35:22.000,2025-05-12 08:35:22.000,Entregue,84,3,81,1,0.25827814569536423841,0,Credito - Processando,Eletrônicos,Áudio e Vídeo,769.90
754,2025-03-07 20:13:07.000,P0012,2742.13,0.0527,2620.52,Credito,Confirmado,144.510251,1,D00754,Standard,22.90,2025-05-06 17:53:26.000,2025-05-07 17:53:26.000,A Caminho,61,1,60,1,0.00873872361210752064,0,Credito - Confirmado,Eletrônicos,Áudio e Vídeo,769.90
